geometry_key,has_properties_header,q_initial_sum,q_metal_initial,max_abs_magmom,magmom_on_metal,q_mulliken_sum
57|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,True,3.0,3.0,0.0,0.0,2.99999992
57|CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999599999994
57|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000003
57|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999998
57|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.00000003
57|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,True,1.0,1.0,0.0,0.0,1.0000000100000006
57|CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
71|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,True,3.0,3.0,0.0,0.0,2.9999999699999993
71|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0
71|CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999600000002
71|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate,True,3.0,3.0,0.0,0.0,3.000000019999999
71|CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC|water,True,3.0,3.0,0.0,0.0,3.00000001
71|CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000499999997
71|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999799999992
71|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.0000000300000003
71|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C|nitrate,True,3.0,3.0,0.0,0.0,2.9999999400000004
71|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000300000003
71|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,2.99999999
71|CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.0
71|CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.99999999
71|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.99999999
71|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate,True,3.0,3.0,0.0,0.0,3.0
71|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000003
71|CCN(CC)C(=O)COCC(=O)N(CC)CC|nitrate,True,2.0,2.0,0.0,0.0,2.00000002
71|CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.99999995
71|COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC|water,True,3.0,3.0,0.0,0.0,3.0000000499999997
71|CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000300000003
71|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,True,2.0,2.0,0.0,0.0,1.9999999800000001
71|CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C|water,True,3.0,3.0,0.0,0.0,2.9999999799999997
71|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O|nitrate,True,2.0,2.0,0.0,0.0,1.9999999699999997
71|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000499999997
71|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000200000008
71|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999700000004
71|CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999600000005
71|CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC|water,True,3.0,3.0,0.0,0.0,2.9999999300000004
71|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999700000004
71|CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C|nitrate,True,2.0,2.0,0.0,0.0,1.9999999900000003
71|CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,2.9999999599999994
71|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|water,True,3.0,3.0,0.0,0.0,2.9999999500000003
71|CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1|nitrate,True,3.0,3.0,0.0,0.0,2.99999997
71|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,True,2.0,2.0,0.0,0.0,2.0000000099999995
71|CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999700000002
71|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,2.00000001
71|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,2.0000000000000004
71|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,2.00000004
71|O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999700000006
71|CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999899999996
71|CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC|nitrate,True,2.0,2.0,0.0,0.0,1.99999992
71|CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000499999997
71|CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999999
71|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|nitrate,True,2.0,2.0,0.0,0.0,1.9999999600000002
71|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,True,1.0,3.0,0.0,0.0,
71|CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999998900000002
71|CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.00000002
71|CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000003
71|CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC|nitrate,True,2.0,2.0,0.0,0.0,2.00000007
71|CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999500000003
71|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,True,1.0,1.0,0.0,0.0,1.0000000499999997
71|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000100000017
71|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate,True,2.0,2.0,0.0,0.0,2.0000000300000003
71|CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000399999998
71|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999599999994
71|O=C(COCC(=O)N1CCCCC1)N1CCCCC1|water,True,3.0,3.0,0.0,0.0,2.9999999500000003
71|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.00000003
71|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|water,True,3.0,3.0,0.0,0.0,3.0000000699999996
71|CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000600000005
71|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,True,1.0,1.0,0.0,0.0,1.0000000199999994
71|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,2.0,2.0,0.0,0.0,1.9999999299999993
60|CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
60|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999999
60|O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O|nitrate,True,2.0,2.0,0.0,0.0,1.9999999999999996
60|CCCCN(C)C(=O)CC(=O)N(C)CCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999200000005
60|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,True,1.0,1.0,0.0,0.0,1.00000004
60|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate,True,3.0,3.0,0.0,0.0,3.00000004
60|CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C|water,True,3.0,3.0,0.0,0.0,2.9999999399999995
60|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.99999995
60|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|water,True,3.0,3.0,0.0,0.0,3.00000008
60|CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC|water,True,3.0,3.0,0.0,0.0,2.99999997
60|CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999399999995
60|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999988
60|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000399999993
60|CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C|nitrate,True,3.0,3.0,0.0,0.0,2.99999996
60|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate,True,3.0,3.0,0.0,0.0,2.99999997
60|CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999500000003
60|CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,True,3.0,3.0,0.0,0.0,3.0000000200000003
60|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000599999996
60|CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000003
60|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999699999997
60|CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999200000005
60|CCCCCCOP(=O)(O)OCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,
60|CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999600000002
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
60|CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999400000004
60|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999899999996
60|CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
60|O=C(COCC(=O)N1CCCCC1)N1CCCCC1|water,True,3.0,3.0,0.0,0.0,3.0000000499999997
60|CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC|water,True,3.0,3.0,0.0,0.0,3.0000000599999996
60|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999899999996
60|CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000399999998
60|CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999997
60|O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
60|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,True,1.0,1.0,0.0,0.0,0.9999999799999999
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000600000005
60|CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C|water,True,3.0,3.0,0.0,0.0,2.99999994
60|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|water,True,3.0,3.0,0.0,0.0,2.99999999
60|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|nitrate,True,3.0,3.0,0.0,0.0,2.9999999499999994
60|CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC|water,True,3.0,3.0,0.0,0.0,2.9999999699999993
60|CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.999999999999999
60|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999997
60|CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000100000004
60|CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000100000004
60|CCN(CC)C(=O)COCC(=O)N(CC)CC|nitrate,True,3.0,3.0,0.0,0.0,3.00000003
60|CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.000000090000001
60|CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000900000003
60|CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.99999994
60|CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.00000001
60|CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.99999998
60|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000008
60|CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999999
60|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,True,2.0,2.0,0.0,0.0,
60|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C|nitrate,True,3.0,3.0,0.0,0.0,2.9999999699999997
60|CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999900000005
60|CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1|nitrate,True,3.0,3.0,0.0,0.0,3.0
60|CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C|water,True,3.0,3.0,0.0,0.0,2.99999996
60|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O|nitrate,True,3.0,3.0,0.0,0.0,2.99999993
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999799999997
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000999999994
60|CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC|water,True,3.0,3.0,0.0,0.0,3.00000002
60|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.0000000199999994
60|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,True,3.0,3.0,0.0,0.0,3.00000006
60|CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999997
60|CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999999
60|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,True,1.0,1.0,0.0,0.0,1.0000000100000004
60|CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,2.9999999699999993
60|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999700000006
60|CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999899999996
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999998999999993
60|CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC|water,True,3.0,3.0,0.0,0.0,3.00000006
60|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000199999994
60|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.999999950000001
60|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.000000000000001
60|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999600000002
60|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000800000004
60|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1|nitrate,True,3.0,3.0,0.0,0.0,2.99999998
60|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000200000003
60|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,3.0
59|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.99999994
59|CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.9999999799999997
59|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,3.0000000599999996
59|CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999299999995
59|CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC|nitrate,True,3.0,3.0,0.0,0.0,2.9999999699999997
59|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,True,3.0,3.0,0.0,0.0,2.99999998
59|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000099999995
59|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water,True,3.0,3.0,0.0,0.0,3.0000000299999994
59|CCN(CC)C(=O)COCC(=O)N(CC)CC|nitrate,True,3.0,3.0,0.0,0.0,3.0000000499999997
59|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,True,2.0,2.0,0.0,0.0,
59|CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,True,3.0,3.0,0.0,0.0,2.9999999600000007
